image_url;point;polygon
IMG_01466.png;(148, 451);[(120, 413), (132, 424), (144, 430), (158, 435), (172, 441), (182, 442), (186, 452), (183, 463), (181, 466), (180, 475), (183, 492), (170, 512), (156, 515), (151, 514), (148, 507), (148, 501), (151, 492), (141, 472), (136, 464), (127, 456), (114, 442), (110, 432), (102, 423), (94, 426), (88, 422), (86, 414), (90, 405), (88, 400), (81, 376), (94, 378), (103, 396), (111, 408)]
IMG_01466.png;(115, 484);[(114, 443), (103, 469), (102, 493), (118, 504), (135, 507), (135, 496), (130, 453), (129, 447)]
IMG_01466.png;(88, 541);[(95, 513), (111, 522), (126, 536), (138, 550), (148, 560), (148, 572), (148, 574), (138, 573), (123, 565), (105, 561), (86, 556), (70, 551), (53, 548), (57, 538), (67, 524), (77, 505), (95, 504)]
IMG_01466.png;(300, 628);[(314, 606), (317, 616), (312, 630), (313, 637), (313, 642), (309, 646), (302, 646), (293, 645), (280, 639), (274, 626), (279, 618), (283, 614), (285, 609), (286, 601), (299, 599)]
IMG_01466.png;(56, 674);[(83, 672), (76, 656), (55, 637), (50, 652), (42, 637), (25, 640), (21, 652), (8, 674), (4, 700), (0, 729), (8, 734), (19, 732), (26, 703), (48, 708), (54, 717), (57, 729), (65, 733), (79, 724), (79, 711), (82, 702), (101, 687), (114, 670), (99, 670), (88, 677)]
IMG_01466.png;(830, 416);[(858, 416), (868, 398), (860, 357), (839, 388), (808, 386), (802, 370), (796, 369), (789, 367), (785, 394), (767, 457), (797, 446), (833, 439), (840, 439), (842, 444), (818, 456), (798, 467), (777, 498), (783, 508), (823, 486), (859, 476), (881, 461), (896, 445), (904, 423), (912, 410), (947, 380), (941, 370), (925, 377), (896, 374), (894, 394), (868, 431)]
IMG_01466.png;(932, 239);[(904, 264), (899, 254), (910, 215), (923, 209), (957, 222), (960, 231), (945, 252), (913, 286), (892, 309), (891, 293)]
IMG_01466.png;(486, 163);[(536, 98), (545, 98), (560, 100), (572, 90), (579, 89), (575, 100), (559, 117), (547, 130), (526, 153), (514, 166), (504, 179), (491, 186), (488, 193), (483, 200), (476, 204), (464, 203), (454, 195), (439, 187), (435, 177), (428, 156), (441, 155), (454, 151), (474, 148), (506, 131), (520, 122), (528, 110), (532, 97)]
IMG_01467.png;(439, 78);[(399, 92), (408, 78), (404, 58), (425, 37), (461, 65), (495, 100), (449, 102), (417, 101), (406, 101)]
IMG_01467.png;(588, 88);[(556, 96), (556, 84), (569, 84), (579, 80), (584, 76), (589, 67), (595, 56), (596, 54), (604, 59), (607, 60), (610, 64), (607, 73), (600, 86), (598, 90), (596, 94), (583, 99), (579, 99), (563, 99)]
IMG_01467.png;(943, 578);[(967, 536), (953, 538), (945, 538), (939, 528), (930, 528), (921, 537), (926, 545), (926, 558), (922, 567), (911, 569), (907, 571), (906, 586), (903, 598), (890, 609), (894, 616), (911, 619), (931, 619), (941, 612), (948, 604), (971, 546)]
IMG_01467.png;(503, 295);[(522, 251), (535, 258), (547, 257), (551, 265), (555, 283), (550, 301), (558, 317), (560, 326), (562, 340), (565, 342), (566, 346), (561, 346), (551, 343), (541, 341), (517, 337), (515, 337), (514, 347), (502, 347), (466, 342), (461, 337), (453, 332), (446, 327), (440, 320), (437, 315), (446, 305), (451, 302), (442, 293), (435, 291), (428, 283), (434, 274), (442, 258), (450, 252), (468, 253), (480, 256), (493, 257), (501, 258), (510, 255)]
IMG_01467.png;(59, 336);[(24, 310), (47, 310), (65, 312), (81, 312), (91, 312), (91, 323), (93, 334), (96, 346), (100, 358), (102, 378), (103, 380), (95, 378), (85, 374), (76, 365), (64, 358), (52, 354), (35, 347), (21, 340), (9, 334), (2, 334), (0, 307), (12, 307), (20, 308)]
IMG_01467.png;(672, 423);[(510, 393), (549, 400), (614, 405), (644, 404), (644, 399), (689, 396), (711, 429), (707, 440), (658, 462), (635, 453), (616, 439), (599, 429), (535, 411), (503, 395)]
IMG_01468.png;(712, 488);[(673, 463), (637, 459), (601, 460), (575, 461), (577, 487), (592, 499), (605, 492), (652, 504), (689, 513), (706, 528), (732, 539), (746, 558), (768, 579), (777, 577), (797, 626), (804, 639), (835, 637), (849, 614), (845, 594), (830, 588), (836, 574), (831, 569), (822, 567), (808, 539), (785, 547), (774, 493), (801, 464), (794, 461), (747, 452), (710, 443), (687, 447), (681, 457)]
IMG_01468.png;(917, 249);[(896, 230), (907, 213), (913, 213), (926, 223), (950, 231), (922, 262), (904, 311), (893, 318), (888, 310), (893, 255), (881, 242), (883, 232)]
IMG_01468.png;(251, 81);[(77, 59), (89, 58), (107, 53), (132, 55), (160, 54), (189, 51), (217, 54), (236, 55), (242, 58), (259, 61), (277, 63), (292, 71), (317, 79), (320, 80), (335, 80), (345, 85), (356, 87), (362, 88), (366, 88), (365, 91), (360, 102), (360, 116), (361, 122), (359, 128), (345, 132), (335, 127), (323, 125), (315, 121), (286, 123), (280, 119), (267, 110), (258, 102), (245, 94), (243, 95), (227, 109), (217, 119), (203, 113), (201, 107), (190, 102), (177, 92), (171, 79), (152, 70), (124, 72), (108, 68), (99, 66), (78, 59)]
IMG_01468.png;(356, 391);[(346, 356), (365, 367), (375, 373), (387, 381), (403, 387), (414, 394), (422, 400), (425, 406), (410, 412), (395, 411), (386, 405), (376, 403), (374, 405), (362, 415), (353, 423), (352, 433), (340, 440), (333, 440), (332, 444), (326, 437), (316, 423), (323, 406), (333, 397), (333, 378), (333, 363), (334, 347)]
IMG_01470.png;(325, 714);[(348, 680), (356, 666), (373, 662), (380, 664), (371, 678), (362, 698), (355, 713), (353, 726), (358, 727), (370, 722), (381, 718), (395, 710), (402, 728), (393, 752), (392, 756), (386, 764), (381, 767), (373, 767), (360, 767), (344, 765), (337, 757), (336, 754), (317, 756), (310, 753), (305, 743), (298, 726), (301, 710), (304, 702), (311, 697), (322, 695), (332, 686), (336, 684)]
IMG_01470.png;(184, 69);[(127, 106), (132, 98), (136, 84), (143, 71), (162, 51), (171, 46), (184, 40), (191, 33), (189, 30), (199, 21), (211, 20), (220, 28), (228, 28), (236, 26), (245, 19), (261, 10), (269, 8), (258, 19), (254, 24), (250, 30), (250, 38), (243, 45), (228, 53), (221, 63), (212, 86), (206, 95), (197, 101), (183, 108), (170, 107), (149, 108), (137, 111), (130, 120), (121, 138), (120, 117), (124, 109)]
IMG_01470.png;(766, 164);[(811, 102), (821, 126), (821, 138), (823, 162), (826, 171), (825, 181), (821, 183), (811, 200), (810, 202), (801, 218), (793, 233), (793, 243), (786, 256), (786, 281), (777, 303), (770, 307), (761, 292), (757, 282), (735, 288), (732, 286), (725, 270), (723, 262), (722, 250), (725, 240), (725, 226), (717, 217), (705, 207), (704, 197), (702, 178), (716, 164), (718, 155), (707, 150), (705, 140), (735, 105), (743, 94), (758, 86), (768, 92), (776, 92), (794, 71), (797, 87), (803, 93)]
IMG_01470.png;(612, 210);[(676, 12), (677, 26), (666, 40), (660, 46), (667, 52), (667, 61), (661, 65), (646, 75), (646, 85), (637, 92), (632, 98), (634, 105), (650, 112), (642, 118), (632, 130), (637, 153), (638, 164), (643, 163), (647, 171), (652, 182), (652, 208), (655, 222), (637, 236), (630, 252), (631, 258), (625, 261), (613, 261), (595, 276), (590, 278), (586, 281), (581, 288), (567, 311), (556, 338), (540, 370), (528, 381), (515, 377), (528, 338), (520, 313), (507, 296), (516, 282), (528, 286), (534, 286), (556, 244), (570, 220), (595, 135), (651, 15), (663, 5), (668, 3), (673, 11)]
IMG_01471.png;(651, 167);[(734, 121), (750, 120), (756, 126), (761, 137), (758, 145), (761, 153), (755, 164), (729, 170), (694, 190), (664, 199), (633, 215), (569, 238), (550, 238), (528, 241), (526, 229), (527, 212), (539, 209), (549, 212), (541, 205), (536, 190), (549, 186), (567, 186), (575, 184), (575, 178), (579, 163), (585, 156), (580, 158), (569, 156), (566, 145), (560, 142), (579, 129), (580, 128), (585, 128), (581, 120), (581, 112), (592, 103), (595, 100), (597, 95), (599, 88), (612, 81), (621, 74), (630, 67), (636, 55), (640, 48), (647, 45), (657, 48), (663, 51), (664, 65), (658, 78), (653, 100), (647, 112), (641, 120), (667, 112), (677, 103), (682, 101), (687, 107), (696, 103), (703, 100), (710, 107), (717, 110), (722, 126), (724, 129)]
IMG_01471.png;(744, 234);[(790, 172), (797, 190), (813, 200), (823, 204), (834, 213), (847, 226), (848, 233), (843, 240), (838, 240), (825, 234), (815, 234), (811, 227), (805, 222), (804, 227), (798, 234), (794, 238), (778, 246), (772, 247), (767, 247), (767, 247), (763, 256), (760, 261), (750, 271), (736, 272), (726, 265), (717, 262), (707, 257), (707, 247), (707, 238), (713, 230), (724, 223), (726, 221), (716, 220), (707, 224), (688, 226), (696, 218), (706, 208), (722, 206), (730, 206), (738, 204), (746, 202), (748, 196), (754, 186), (765, 175), (771, 172), (781, 166), (784, 164), (790, 165)]
IMG_01472.png;(249, 445);[(216, 428), (222, 425), (231, 421), (241, 422), (242, 424), (243, 427), (243, 427), (253, 433), (257, 434), (262, 436), (269, 439), (273, 442), (277, 445), (283, 446), (287, 447), (285, 452), (280, 459), (281, 464), (279, 473), (272, 475), (262, 473), (251, 463), (245, 459), (237, 453), (225, 449), (212, 442), (202, 435), (192, 429), (202, 428), (200, 421), (193, 416), (190, 412), (185, 399), (181, 390), (181, 387), (180, 383), (172, 375), (172, 368), (175, 364), (183, 362), (188, 362), (190, 369), (194, 372), (197, 379), (200, 385), (207, 389), (207, 390), (204, 394), (204, 400), (207, 407), (211, 412), (212, 418), (211, 421), (216, 425)]
IMG_01472.png;(566, 664);[(509, 650), (509, 627), (499, 624), (489, 635), (483, 644), (472, 641), (465, 657), (470, 664), (497, 675), (531, 680), (550, 679), (572, 679), (592, 695), (613, 682), (634, 692), (654, 710), (662, 718), (646, 725), (627, 732), (642, 748), (663, 755), (682, 767), (689, 754), (687, 740), (697, 728), (686, 711), (694, 697), (708, 684), (714, 675), (701, 654), (682, 648), (665, 644), (654, 646), (651, 664), (639, 661), (627, 644), (614, 639), (593, 624), (578, 619), (558, 634), (543, 641), (528, 647)]
IMG_01472.png;(844, 591);[(740, 641), (741, 633), (741, 620), (741, 604), (747, 598), (753, 597), (760, 595), (767, 585), (771, 582), (773, 581), (781, 580), (788, 582), (790, 583), (794, 585), (800, 589), (801, 590), (811, 581), (819, 580), (825, 567), (821, 560), (831, 548), (837, 548), (845, 551), (863, 556), (881, 552), (891, 550), (897, 548), (913, 542), (921, 539), (924, 538), (936, 534), (954, 531), (987, 520), (999, 516), (1007, 527), (1006, 535), (983, 543), (962, 561), (949, 567), (918, 572), (910, 575), (884, 575), (891, 588), (894, 598), (891, 600), (882, 606), (875, 606), (865, 607), (856, 607), (842, 610), (833, 612), (823, 616), (811, 620), (804, 624), (782, 630), (766, 633), (748, 640)]
IMG_01472.png;(957, 116);[(986, 71), (992, 87), (995, 93), (991, 106), (984, 112), (983, 121), (965, 128), (965, 141), (956, 162), (946, 178), (944, 195), (928, 203), (901, 212), (875, 221), (870, 220), (871, 193), (874, 188), (845, 193), (853, 183), (870, 174), (897, 173), (918, 163), (923, 155), (932, 142), (932, 131), (908, 120), (918, 113), (926, 112), (928, 104), (923, 94), (942, 96), (961, 94), (971, 74), (973, 57), (975, 56), (985, 62)]
IMG_01473.png;(448, 138);[(431, 157), (468, 166), (510, 166), (509, 151), (453, 120), (460, 90), (447, 70), (452, 63), (444, 38), (421, 43), (424, 60), (419, 78), (419, 98), (418, 147)]
IMG_01473.png;(663, 67);[(665, 39), (671, 25), (677, 19), (688, 37), (692, 54), (696, 70), (706, 90), (677, 89), (653, 89), (621, 80), (604, 78), (605, 63), (614, 52), (624, 46), (640, 53), (643, 50), (649, 44), (658, 46), (663, 50)]
IMG_01473.png;(972, 43);[(960, 62), (936, 36), (945, 18), (983, 25), (1001, 35), (1006, 46)]
IMG_01473.png;(247, 657);[(268, 632), (276, 635), (292, 627), (301, 615), (311, 617), (314, 618), (304, 628), (266, 662), (258, 667), (255, 680), (254, 693), (243, 698), (240, 701), (227, 706), (224, 706), (223, 702), (221, 682), (224, 666), (217, 653), (208, 632), (200, 620), (207, 614), (214, 616), (226, 620), (236, 622), (243, 630), (246, 630), (250, 630)]
IMG_01473.png;(437, 735);[(454, 701), (455, 720), (463, 738), (465, 748), (468, 754), (462, 762), (448, 756), (438, 748), (429, 748), (412, 754), (407, 752), (403, 751), (401, 739), (413, 732), (426, 721), (434, 712), (444, 699), (452, 697)]
IMG_01473.png;(864, 88);[(865, 66), (880, 71), (893, 75), (891, 84), (874, 96), (855, 108), (844, 102), (841, 96), (834, 83), (837, 70), (841, 67), (844, 65)]
IMG_01473.png;(46, 140);[(40, 112), (53, 126), (66, 135), (80, 141), (90, 148), (90, 154), (83, 157), (68, 154), (47, 151), (38, 144), (28, 137), (26, 125), (23, 117), (22, 102), (24, 101), (35, 100)]
IMG_01474.png;(532, 292);[(557, 271), (566, 276), (575, 280), (574, 296), (588, 298), (597, 312), (605, 313), (608, 322), (601, 331), (603, 340), (597, 351), (586, 346), (566, 337), (562, 331), (550, 333), (537, 336), (528, 327), (508, 320), (498, 297), (484, 287), (476, 282), (470, 271), (481, 254), (490, 244), (492, 243), (500, 224), (517, 237), (531, 247), (538, 255), (547, 265)]
IMG_01474.png;(396, 256);[(447, 300), (431, 282), (413, 254), (383, 238), (375, 240), (366, 259), (398, 279), (443, 304)]
IMG_01474.png;(588, 471);[(560, 485), (567, 476), (578, 470), (580, 468), (587, 467), (595, 463), (607, 462), (614, 460), (625, 459), (622, 462), (605, 473), (594, 480), (590, 483), (585, 488), (579, 489), (570, 492), (563, 491)]
IMG_01474.png;(795, 452);[(769, 395), (784, 407), (797, 423), (813, 434), (823, 442), (825, 462), (817, 476), (812, 485), (809, 486), (802, 484), (792, 474), (783, 469), (776, 468), (772, 454), (769, 439), (764, 416), (756, 411), (753, 400), (756, 388), (758, 385)]
IMG_01474.png;(639, 244);[(631, 233), (615, 243), (615, 259), (665, 267), (659, 247), (650, 214), (641, 171), (627, 151), (620, 130), (609, 129), (621, 176), (626, 214)]
IMG_01474.png;(738, 141);[(746, 123), (767, 118), (781, 115), (782, 128), (770, 137), (761, 148), (751, 160), (742, 167), (736, 176), (731, 176), (725, 164), (724, 157), (713, 157), (707, 144), (708, 133), (712, 127), (712, 122), (716, 116), (726, 118), (734, 123)]
IMG_01475.png;(792, 135);[(689, 178), (700, 170), (708, 160), (722, 149), (728, 141), (732, 134), (738, 125), (740, 110), (742, 92), (746, 83), (755, 72), (762, 63), (774, 65), (778, 69), (766, 85), (757, 91), (757, 92), (758, 99), (768, 106), (783, 102), (799, 96), (809, 90), (814, 66), (817, 58), (819, 43), (822, 28), (825, 12), (825, 4), (827, 0), (841, 2), (839, 10), (838, 23), (841, 33), (843, 41), (847, 49), (851, 52), (856, 56), (863, 52), (867, 65), (870, 83), (868, 97), (855, 114), (838, 126), (828, 137), (824, 143), (821, 150), (803, 176), (800, 186), (800, 199), (797, 209), (796, 214), (794, 204), (785, 194), (781, 182), (776, 178), (758, 175), (753, 178), (747, 182), (726, 180), (715, 179), (716, 189), (718, 199), (720, 202), (710, 205), (700, 211), (694, 208), (689, 208), (685, 210), (683, 212), (681, 219), (675, 223), (672, 219), (666, 216), (656, 211), (653, 198), (659, 194), (666, 193), (670, 192), (670, 189), (672, 179), (673, 169), (671, 157), (676, 161), (680, 170)]
IMG_01475.png;(519, 646);[(499, 645), (491, 633), (476, 609), (488, 598), (505, 602), (508, 609), (513, 599), (523, 599), (530, 613), (532, 628), (534, 635), (595, 667), (600, 672), (597, 681), (579, 682), (558, 673), (527, 667), (502, 662)]
IMG_01475.png;(639, 651);[(699, 691), (684, 685), (669, 679), (657, 676), (645, 670), (633, 664), (617, 657), (612, 653), (609, 638), (608, 630), (605, 624), (599, 612), (600, 609), (617, 608), (626, 612), (632, 619), (642, 633), (650, 645), (660, 652), (670, 660), (676, 666), (679, 664), (687, 662), (697, 670), (698, 672), (703, 644), (713, 670), (722, 676), (727, 689), (727, 698), (717, 699), (710, 699), (704, 700), (695, 696)]
IMG_01476.png;(959, 339);[(1002, 294), (1006, 306), (1006, 313), (997, 322), (989, 333), (986, 339), (977, 350), (967, 356), (943, 370), (924, 378), (909, 385), (894, 389), (879, 393), (868, 385), (879, 368), (896, 354), (912, 343), (936, 328), (955, 314), (986, 294), (1001, 290)]
IMG_01476.png;(138, 562);[(74, 472), (87, 482), (92, 497), (101, 500), (110, 505), (116, 510), (124, 519), (134, 530), (140, 538), (150, 546), (155, 550), (161, 556), (165, 563), (167, 578), (168, 587), (168, 593), (177, 594), (186, 595), (190, 595), (197, 602), (200, 610), (203, 611), (202, 615), (187, 636), (195, 646), (210, 660), (216, 669), (221, 680), (225, 692), (229, 702), (227, 709), (209, 711), (204, 711), (196, 702), (192, 691), (192, 687), (190, 682), (187, 670), (180, 660), (172, 641), (162, 629), (151, 609), (144, 590), (136, 576), (123, 561), (115, 548), (110, 539), (101, 523), (84, 498), (70, 479), (66, 474)]
IMG_01476.png;(156, 226);[(142, 182), (148, 192), (155, 201), (168, 214), (176, 224), (177, 229), (173, 230), (181, 243), (183, 254), (160, 254), (147, 247), (134, 234), (132, 221), (135, 214), (125, 212), (119, 200), (105, 187), (120, 179), (133, 177), (139, 177)]
IMG_01476.png;(577, 574);[(589, 557), (592, 565), (599, 572), (605, 580), (605, 584), (596, 586), (589, 588), (595, 595), (602, 602), (606, 609), (612, 613), (611, 617), (597, 619), (577, 606), (564, 603), (556, 593), (552, 584), (558, 579), (546, 575), (546, 571), (546, 568), (557, 567), (564, 564), (565, 559), (566, 556), (573, 553), (581, 555)]
IMG_01476.png;(215, 137);[(202, 88), (219, 100), (231, 114), (250, 129), (242, 138), (242, 149), (252, 159), (257, 167), (256, 174), (238, 172), (229, 168), (229, 180), (222, 175), (210, 159), (200, 145), (185, 134), (187, 124), (190, 122), (191, 121), (181, 110), (171, 96), (170, 86), (181, 81)]
IMG_01476.png;(327, 113);[(327, 87), (337, 91), (345, 94), (345, 108), (337, 124), (338, 136), (344, 146), (350, 158), (344, 161), (336, 158), (325, 144), (316, 130), (315, 120), (316, 111), (315, 107), (301, 100), (294, 93), (282, 81), (267, 67), (251, 54), (237, 36), (238, 32), (251, 41), (267, 61), (277, 63), (282, 55), (285, 51), (296, 51), (303, 57), (315, 70), (320, 80)]
IMG_01476.png;(543, 534);[(542, 506), (531, 514), (552, 515), (566, 522), (580, 532), (583, 544), (565, 544), (545, 546), (537, 557), (532, 553), (516, 533), (505, 515), (501, 508), (487, 500), (475, 487), (482, 481), (501, 483), (507, 484), (521, 483), (528, 480), (543, 483), (545, 491), (548, 496)]
IMG_01476.png;(508, 504);[(542, 515), (557, 520), (571, 525), (580, 533), (582, 543), (568, 547), (558, 548), (545, 551), (538, 556), (525, 542), (521, 536), (510, 521), (496, 505), (478, 491), (475, 480), (490, 473), (497, 480), (511, 480), (526, 472), (540, 482), (547, 488), (543, 502), (534, 511), (524, 512)]
IMG_01477.png;(460, 326);[(504, 297), (504, 311), (510, 320), (520, 323), (526, 322), (529, 330), (540, 340), (553, 350), (563, 365), (569, 381), (572, 407), (573, 419), (538, 386), (523, 373), (502, 366), (489, 363), (475, 357), (454, 356), (434, 356), (418, 360), (408, 361), (405, 370), (400, 366), (398, 350), (401, 338), (408, 330), (414, 321), (410, 278), (408, 250), (415, 238), (435, 235), (454, 234), (459, 235), (454, 254), (455, 273), (463, 288), (471, 292), (477, 289), (487, 290), (495, 287), (502, 287)]
